iso3,decile,cost,income,region
TZA,60,0.0,Low Income Developing Countries,Sub-Sahara Africa
TZA,70,107538968.4441163,Low Income Developing Countries,Sub-Sahara Africa
TZA,80,108157141.39287871,Low Income Developing Countries,Sub-Sahara Africa
TZA,90,191047488.66077808,Low Income Developing Countries,Sub-Sahara Africa
TZA,100,56641850.407592885,Low Income Developing Countries,Sub-Sahara Africa
THA,10,0.0,Emerging Market Economies,Emerging and Developing Asia
THA,20,0.0,Emerging Market Economies,Emerging and Developing Asia
THA,30,0.0,Emerging Market Economies,Emerging and Developing Asia
THA,40,0.0,Emerging Market Economies,Emerging and Developing Asia
THA,50,0.0,Emerging Market Economies,Emerging and Developing Asia
THA,60,0.0,Emerging Market Economies,Emerging and Developing Asia
THA,70,0.0,Emerging Market Economies,Emerging and Developing Asia
THA,80,0.0,Emerging Market Economies,Emerging and Developing Asia
THA,90,0.0,Emerging Market Economies,Emerging and Developing Asia
THA,100,0.0,Emerging Market Economies,Emerging and Developing Asia
TLS,10,4589232.358348689,Low Income Developing Countries,Emerging and Developing Asia
TLS,20,2515663.400137402,Low Income Developing Countries,Emerging and Developing Asia
TLS,30,1512619.7162929776,Low Income Developing Countries,Emerging and Developing Asia
TLS,40,1576510.3870731245,Low Income Developing Countries,Emerging and Developing Asia
TLS,50,1780910.8074982539,Low Income Developing Countries,Emerging and Developing Asia
TLS,60,1886790.4451493877,Low Income Developing Countries,Emerging and Developing Asia
TLS,70,1452825.577696545,Low Income Developing Countries,Emerging and Developing Asia
TLS,80,962255.6118638813,Low Income Developing Countries,Emerging and Developing Asia
TLS,90,1073331.5092775126,Low Income Developing Countries,Emerging and Developing Asia
TLS,100,1394104.2974787345,Low Income Developing Countries,Emerging and Developing Asia
TGO,10,17788203.756350953,Low Income Developing Countries,Sub-Sahara Africa
TGO,20,10764122.567373335,Low Income Developing Countries,Sub-Sahara Africa
TGO,30,13127293.75461792,Low Income Developing Countries,Sub-Sahara Africa
TGO,40,3297737.056542153,Low Income Developing Countries,Sub-Sahara Africa
TGO,50,10623741.564716501,Low Income Developing Countries,Sub-Sahara Africa
TGO,60,12649228.91010001,Low Income Developing Countries,Sub-Sahara Africa
TGO,70,4919229.393670123,Low Income Developing Countries,Sub-Sahara Africa
TGO,80,5568263.4891316835,Low Income Developing Countries,Sub-Sahara Africa
TGO,90,6095511.429654249,Low Income Developing Countries,Sub-Sahara Africa
TGO,100,14079475.18319655,Low Income Developing Countries,Sub-Sahara Africa
TON,10,779785.378584573,Emerging Market Economies,Emerging and Developing Asia
TON,20,0.0,Emerging Market Economies,Emerging and Developing Asia
TON,30,194520.47692597847,Emerging Market Economies,Emerging and Developing Asia
TON,40,0.0,Emerging Market Economies,Emerging and Developing Asia
TON,50,0.0,Emerging Market Economies,Emerging and Developing Asia
TON,60,81747.60990378483,Emerging Market Economies,Emerging and Developing Asia
TON,70,0.0,Emerging Market Economies,Emerging and Developing Asia
TON,80,61208.34932106739,Emerging Market Economies,Emerging and Developing Asia
TON,90,0.0,Emerging Market Economies,Emerging and Developing Asia
TON,100,14675.208793503523,Emerging Market Economies,Emerging and Developing Asia
TTO,10,530671.5924998319,Emerging Market Economies,Latin America and the Caribbean
TTO,20,171691.25146063103,Emerging Market Economies,Latin America and the Caribbean
TTO,30,1507459.293526368,Emerging Market Economies,Latin America and the Caribbean
TTO,40,1269473.1686598544,Emerging Market Economies,Latin America and the Caribbean
TTO,50,156237.71959774345,Emerging Market Economies,Latin America and the Caribbean
TTO,60,2928173.0253989715,Emerging Market Economies,Latin America and the Caribbean
TTO,70,2020485.4401697477,Emerging Market Economies,Latin America and the Caribbean
TTO,80,1771020.3029186968,Emerging Market Economies,Latin America and the Caribbean
TTO,90,1271984.932725688,Emerging Market Economies,Latin America and the Caribbean
TTO,100,1923625.1565494214,Emerging Market Economies,Latin America and the Caribbean
TUN,10,0.0,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
TUN,20,0.0,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
TUN,30,0.0,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
TUN,40,0.0,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
TUN,50,0.0,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
TUN,60,0.0,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
TUN,70,0.0,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
TUN,80,0.0,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
TUN,90,0.0,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
TUN,100,0.0,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
TUR,10,0.0,Emerging Market Economies,Emerging and Developing Europe
TUR,20,0.0,Emerging Market Economies,Emerging and Developing Europe
TUR,30,0.0,Emerging Market Economies,Emerging and Developing Europe
TUR,40,0.0,Emerging Market Economies,Emerging and Developing Europe
TUR,50,0.0,Emerging Market Economies,Emerging and Developing Europe
TUR,60,0.0,Emerging Market Economies,Emerging and Developing Europe
TUR,70,0.0,Emerging Market Economies,Emerging and Developing Europe
TUR,80,0.0,Emerging Market Economies,Emerging and Developing Europe
TUR,90,55109133.0123446,Emerging Market Economies,Emerging and Developing Europe
TUR,100,59920724.83536291,Emerging Market Economies,Emerging and Developing Europe
TKM,10,6688096.157660341,Emerging Market Economies,Caucasus and Central Asia
TKM,20,0.0,Emerging Market Economies,Caucasus and Central Asia
TKM,30,45727568.683964804,Emerging Market Economies,Caucasus and Central Asia
TKM,40,0.0,Emerging Market Economies,Caucasus and Central Asia
TKM,50,53025643.219764195,Emerging Market Economies,Caucasus and Central Asia
TKM,60,0.0,Emerging Market Economies,Caucasus and Central Asia
TKM,70,59496912.22227108,Emerging Market Economies,Caucasus and Central Asia
TKM,80,0.0,Emerging Market Economies,Caucasus and Central Asia
TKM,90,60628510.29919507,Emerging Market Economies,Caucasus and Central Asia
TKM,100,82138687.07740742,Emerging Market Economies,Caucasus and Central Asia
TUV,10,19302.782563756762,Emerging Market Economies,Emerging and Developing Asia
TUV,20,15131.81513895946,Emerging Market Economies,Emerging and Developing Asia
TUV,30,6389.094213839012,Emerging Market Economies,Emerging and Developing Asia
TUV,40,4383.173149509911,Emerging Market Economies,Emerging and Developing Asia
TUV,50,0.0,Emerging Market Economies,Emerging and Developing Asia
TUV,60,5380.581525846844,Emerging Market Economies,Emerging and Developing Asia
TUV,70,5744.012925445066,Emerging Market Economies,Emerging and Developing Asia
TUV,80,6846.828987063615,Emerging Market Economies,Emerging and Developing Asia
TUV,90,613.3322910157214,Emerging Market Economies,Emerging and Developing Asia
TUV,100,2453.3291640628854,Emerging Market Economies,Emerging and Developing Asia
UGA,10,0.0,Low Income Developing Countries,Sub-Sahara Africa
UGA,20,0.0,Low Income Developing Countries,Sub-Sahara Africa
UGA,30,0.0,Low Income Developing Countries,Sub-Sahara Africa
UGA,40,0.0,Low Income Developing Countries,Sub-Sahara Africa
UGA,50,0.0,Low Income Developing Countries,Sub-Sahara Africa
UGA,60,0.0,Low Income Developing Countries,Sub-Sahara Africa
UGA,70,0.0,Low Income Developing Countries,Sub-Sahara Africa
UGA,80,0.0,Low Income Developing Countries,Sub-Sahara Africa
UGA,90,0.0,Low Income Developing Countries,Sub-Sahara Africa
UGA,100,55862749.485324934,Low Income Developing Countries,Sub-Sahara Africa
UKR,10,0.0,Emerging Market Economies,Emerging and Developing Europe
UKR,20,0.0,Emerging Market Economies,Emerging and Developing Europe
UKR,30,0.0,Emerging Market Economies,Emerging and Developing Europe
UKR,40,0.0,Emerging Market Economies,Emerging and Developing Europe
UKR,50,0.0,Emerging Market Economies,Emerging and Developing Europe
UKR,60,0.0,Emerging Market Economies,Emerging and Developing Europe
UKR,70,0.0,Emerging Market Economies,Emerging and Developing Europe
UKR,80,0.0,Emerging Market Economies,Emerging and Developing Europe
UKR,90,50970980.04486151,Emerging Market Economies,Emerging and Developing Europe
UKR,100,53883081.76260417,Emerging Market Economies,Emerging and Developing Europe
ARE,10,0.0,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
ARE,20,0.0,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
ARE,30,0.0,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
ARE,40,0.0,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
ARE,50,0.0,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
ARE,60,0.0,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
ARE,70,0.0,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
ARE,80,0.0,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
ARE,90,0.0,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
ARE,100,0.0,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
GBR,10,0.0,Advanced Economies,Advanced Economies
GBR,20,0.0,Advanced Economies,Advanced Economies
GBR,30,0.0,Advanced Economies,Advanced Economies
GBR,40,0.0,Advanced Economies,Advanced Economies
GBR,50,0.0,Advanced Economies,Advanced Economies
GBR,60,0.0,Advanced Economies,Advanced Economies
GBR,70,0.0,Advanced Economies,Advanced Economies
GBR,80,0.0,Advanced Economies,Advanced Economies
GBR,90,0.0,Advanced Economies,Advanced Economies
GBR,100,0.0,Advanced Economies,Advanced Economies
USA,10,1817843949.5450008,Advanced Economies,Advanced Economies
USA,20,823516127.9763554,Advanced Economies,Advanced Economies
USA,30,543754063.2653944,Advanced Economies,Advanced Economies
USA,40,358371631.00081676,Advanced Economies,Advanced Economies
USA,50,352015935.10556316,Advanced Economies,Advanced Economies
USA,60,359856775.1139082,Advanced Economies,Advanced Economies
USA,70,408558425.68201154,Advanced Economies,Advanced Economies
USA,80,517522427.1715734,Advanced Economies,Advanced Economies
USA,90,860035391.760139,Advanced Economies,Advanced Economies
USA,100,1985382999.3064036,Advanced Economies,Advanced Economies
URY,10,23382775.545133572,Emerging Market Economies,Latin America and the Caribbean
URY,20,9739628.033739991,Emerging Market Economies,Latin America and the Caribbean
URY,30,7049641.3529346995,Emerging Market Economies,Latin America and the Caribbean
URY,40,11468087.177411959,Emerging Market Economies,Latin America and the Caribbean
URY,50,11912753.088398356,Emerging Market Economies,Latin America and the Caribbean
URY,60,13935522.984168204,Emerging Market Economies,Latin America and the Caribbean
URY,70,13143097.664175892,Emerging Market Economies,Latin America and the Caribbean
URY,80,14029976.15698463,Emerging Market Economies,Latin America and the Caribbean
URY,90,11774753.322919821,Emerging Market Economies,Latin America and the Caribbean
URY,100,13558936.95748455,Emerging Market Economies,Latin America and the Caribbean
UZB,10,44898045.8745789,Low Income Developing Countries,Caucasus and Central Asia
UZB,20,36915786.43229843,Low Income Developing Countries,Caucasus and Central Asia
UZB,30,39288942.22751962,Low Income Developing Countries,Caucasus and Central Asia
UZB,40,36521432.56678626,Low Income Developing Countries,Caucasus and Central Asia
UZB,50,33781863.03335026,Low Income Developing Countries,Caucasus and Central Asia
UZB,60,26279742.096263025,Low Income Developing Countries,Caucasus and Central Asia
UZB,70,44971572.61118816,Low Income Developing Countries,Caucasus and Central Asia
UZB,80,30829164.297206182,Low Income Developing Countries,Caucasus and Central Asia
UZB,90,42525455.484893374,Low Income Developing Countries,Caucasus and Central Asia
UZB,100,174796022.9457344,Low Income Developing Countries,Caucasus and Central Asia
VUT,10,930640.1283853104,Emerging Market Economies,Emerging and Developing Asia
VUT,20,532478.8673363238,Emerging Market Economies,Emerging and Developing Asia
VUT,30,303990.65898701333,Emerging Market Economies,Emerging and Developing Asia
VUT,40,226630.82228669876,Emerging Market Economies,Emerging and Developing Asia
VUT,50,450185.9016055395,Emerging Market Economies,Emerging and Developing Asia
VUT,60,1066584.8540763394,Emerging Market Economies,Emerging and Developing Asia
VUT,70,868478.5240782615,Emerging Market Economies,Emerging and Developing Asia
VUT,80,967225.0229317924,Emerging Market Economies,Emerging and Developing Asia
VUT,90,1451757.5328342123,Emerging Market Economies,Emerging and Developing Asia
VUT,100,1801356.9387131736,Emerging Market Economies,Emerging and Developing Asia
VEN,10,67506141.57156976,Emerging Market Economies,Latin America and the Caribbean
VEN,20,61994170.828136206,Emerging Market Economies,Latin America and the Caribbean
VEN,30,33954414.18976656,Emerging Market Economies,Latin America and the Caribbean
VEN,40,38480933.57719692,Emerging Market Economies,Latin America and the Caribbean
VEN,50,28136744.7295103,Emerging Market Economies,Latin America and the Caribbean
VEN,60,39715083.28284019,Emerging Market Economies,Latin America and the Caribbean
VEN,70,35566454.952888474,Emerging Market Economies,Latin America and the Caribbean
VEN,80,54545480.63690115,Emerging Market Economies,Latin America and the Caribbean
VEN,90,116481002.04825072,Emerging Market Economies,Latin America and the Caribbean
VEN,100,272890549.5739159,Emerging Market Economies,Latin America and the Caribbean
VNM,10,0.0,Low Income Developing Countries,Emerging and Developing Asia
VNM,20,0.0,Low Income Developing Countries,Emerging and Developing Asia
VNM,30,0.0,Low Income Developing Countries,Emerging and Developing Asia
VNM,40,0.0,Low Income Developing Countries,Emerging and Developing Asia
VNM,50,0.0,Low Income Developing Countries,Emerging and Developing Asia
VNM,60,0.0,Low Income Developing Countries,Emerging and Developing Asia
VNM,70,0.0,Low Income Developing Countries,Emerging and Developing Asia
VNM,80,0.0,Low Income Developing Countries,Emerging and Developing Asia
VNM,90,0.0,Low Income Developing Countries,Emerging and Developing Asia
VNM,100,56162986.13544859,Low Income Developing Countries,Emerging and Developing Asia
VIR,10,154224.79510379606,0.0,0.0
VIR,20,35592.70566336041,0.0,0.0
VIR,30,176009.4241817579,0.0,0.0
VIR,40,187015.78813936506,0.0,0.0
VIR,50,64334.952077165704,0.0,0.0
VIR,60,131674.3719642154,0.0,0.0
VIR,70,81656.09264871445,0.0,0.0
VIR,80,102125.15458909578,0.0,0.0
VIR,90,28216.079873607774,0.0,0.0
VIR,100,3679.9937460943274,0.0,0.0
YEM,10,35209536.62769933,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
YEM,20,40317073.61730814,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
YEM,30,29688951.534208342,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
YEM,40,37221099.47044307,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
YEM,50,36187005.65651865,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
YEM,60,36883227.60279445,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
YEM,70,29507493.970558215,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
YEM,80,35987568.49983583,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
YEM,90,36070685.36692559,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
YEM,100,165382598.94322518,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
ZMB,10,0.0,Low Income Developing Countries,Sub-Sahara Africa
ZMB,20,0.0,Low Income Developing Countries,Sub-Sahara Africa
ZMB,30,29885098.310723115,Low Income Developing Countries,Sub-Sahara Africa
ZMB,40,40017732.334593385,Low Income Developing Countries,Sub-Sahara Africa
ZMB,50,28221872.038797405,Low Income Developing Countries,Sub-Sahara Africa
ZMB,60,43802352.227469765,Low Income Developing Countries,Sub-Sahara Africa
ZMB,70,71510251.806396,Low Income Developing Countries,Sub-Sahara Africa
ZMB,80,65711808.32713337,Low Income Developing Countries,Sub-Sahara Africa
ZMB,90,65314982.33484619,Low Income Developing Countries,Sub-Sahara Africa
ZMB,100,99848043.64819539,Low Income Developing Countries,Sub-Sahara Africa
ZWE,10,0.0,Low Income Developing Countries,Sub-Sahara Africa
ZWE,20,0.0,Low Income Developing Countries,Sub-Sahara Africa
ZWE,30,0.0,Low Income Developing Countries,Sub-Sahara Africa
ZWE,40,0.0,Low Income Developing Countries,Sub-Sahara Africa
ZWE,50,25811710.538915675,Low Income Developing Countries,Sub-Sahara Africa
ZWE,60,26084073.189118817,Low Income Developing Countries,Sub-Sahara Africa
ZWE,70,21116138.805389233,Low Income Developing Countries,Sub-Sahara Africa
ZWE,80,38354734.81866813,Low Income Developing Countries,Sub-Sahara Africa
ZWE,90,31777359.329815533,Low Income Developing Countries,Sub-Sahara Africa
ZWE,100,47467012.666288696,Low Income Developing Countries,Sub-Sahara Africa
