iso3,year,gdp,income,region
MWI,2026.0,15.37,Low Income Developing Countries,Sub-Sahara Africa
MWI,2027.0,16.3,Low Income Developing Countries,Sub-Sahara Africa
MWI,2028.0,17.28,Low Income Developing Countries,Sub-Sahara Africa
MWI,2029.0,18.31,Low Income Developing Countries,Sub-Sahara Africa
MWI,2030.0,19.41,Low Income Developing Countries,Sub-Sahara Africa
MWI,Mean 10-Year GDP ($Bn),15.245999999999997,Low Income Developing Countries,Sub-Sahara Africa
MWI,GDP Growth Rate (%),0.6028075970272503,Low Income Developing Countries,Sub-Sahara Africa
MYS,2021.0,348.8,Emerging Market Economies,Emerging and Developing Asia
MYS,2022.0,369.73,Emerging Market Economies,Emerging and Developing Asia
MYS,2023.0,390.81,Emerging Market Economies,Emerging and Developing Asia
MYS,2024.0,411.52,Emerging Market Economies,Emerging and Developing Asia
MYS,2025.0,432.09,Emerging Market Economies,Emerging and Developing Asia
MYS,2026.0,453.7,Emerging Market Economies,Emerging and Developing Asia
MYS,2027.0,476.38,Emerging Market Economies,Emerging and Developing Asia
MYS,2028.0,500.2,Emerging Market Economies,Emerging and Developing Asia
MYS,2029.0,525.21,Emerging Market Economies,Emerging and Developing Asia
MYS,2030.0,551.47,Emerging Market Economies,Emerging and Developing Asia
MYS,Mean 10-Year GDP ($Bn),445.991,Emerging Market Economies,Emerging and Developing Asia
MYS,GDP Growth Rate (%),0.5810493119266056,Emerging Market Economies,Emerging and Developing Asia
NAM,2021.0,10.85,Emerging Market Economies,Sub-Sahara Africa
NAM,2022.0,11.24,Emerging Market Economies,Sub-Sahara Africa
NAM,2023.0,11.59,Emerging Market Economies,Sub-Sahara Africa
NAM,2024.0,11.88,Emerging Market Economies,Sub-Sahara Africa
NAM,2025.0,12.18,Emerging Market Economies,Sub-Sahara Africa
NAM,2026.0,12.48,Emerging Market Economies,Sub-Sahara Africa
NAM,2027.0,12.8,Emerging Market Economies,Sub-Sahara Africa
NAM,2028.0,13.12,Emerging Market Economies,Sub-Sahara Africa
NAM,2029.0,13.45,Emerging Market Economies,Sub-Sahara Africa
NAM,2030.0,13.79,Emerging Market Economies,Sub-Sahara Africa
NAM,Mean 10-Year GDP ($Bn),12.338,Emerging Market Economies,Sub-Sahara Africa
NAM,GDP Growth Rate (%),0.27096774193548384,Emerging Market Economies,Sub-Sahara Africa
NER,2021.0,14.5,Low Income Developing Countries,Sub-Sahara Africa
NER,2022.0,15.45,Low Income Developing Countries,Sub-Sahara Africa
NER,2023.0,17.06,Low Income Developing Countries,Sub-Sahara Africa
NER,2024.0,19.01,Low Income Developing Countries,Sub-Sahara Africa
NER,2025.0,20.64,Low Income Developing Countries,Sub-Sahara Africa
NER,2026.0,21.88,Low Income Developing Countries,Sub-Sahara Africa
NER,2027.0,23.18,Low Income Developing Countries,Sub-Sahara Africa
NER,2028.0,24.57,Low Income Developing Countries,Sub-Sahara Africa
NER,2029.0,26.04,Low Income Developing Countries,Sub-Sahara Africa
NER,2030.0,27.59,Low Income Developing Countries,Sub-Sahara Africa
NER,Mean 10-Year GDP ($Bn),20.992,Low Income Developing Countries,Sub-Sahara Africa
NER,GDP Growth Rate (%),0.9027586206896552,Low Income Developing Countries,Sub-Sahara Africa
NGA,2021.0,440.76,Low Income Developing Countries,Sub-Sahara Africa
NGA,2022.0,452.51,Low Income Developing Countries,Sub-Sahara Africa
NGA,2023.0,464.5,Low Income Developing Countries,Sub-Sahara Africa
NGA,2024.0,476.39,Low Income Developing Countries,Sub-Sahara Africa
NGA,2025.0,488.96,Low Income Developing Countries,Sub-Sahara Africa
NGA,2026.0,502.22,Low Income Developing Countries,Sub-Sahara Africa
NGA,2027.0,515.85,Low Income Developing Countries,Sub-Sahara Africa
NGA,2028.0,529.84,Low Income Developing Countries,Sub-Sahara Africa
NGA,2029.0,544.22,Low Income Developing Countries,Sub-Sahara Africa
NGA,2030.0,558.98,Low Income Developing Countries,Sub-Sahara Africa
NGA,Mean 10-Year GDP ($Bn),497.423,Low Income Developing Countries,Sub-Sahara Africa
NGA,GDP Growth Rate (%),0.26821853162718945,Low Income Developing Countries,Sub-Sahara Africa
NIC,2021.0,13.25,Low Income Developing Countries,Latin America and the Caribbean
NIC,2022.0,13.71,Low Income Developing Countries,Latin America and the Caribbean
NIC,2023.0,14.02,Low Income Developing Countries,Latin America and the Caribbean
NIC,2024.0,14.35,Low Income Developing Countries,Latin America and the Caribbean
NIC,2025.0,14.73,Low Income Developing Countries,Latin America and the Caribbean
NIC,2026.0,15.13,Low Income Developing Countries,Latin America and the Caribbean
NIC,2027.0,15.55,Low Income Developing Countries,Latin America and the Caribbean
NIC,2028.0,15.97,Low Income Developing Countries,Latin America and the Caribbean
NIC,2029.0,16.41,Low Income Developing Countries,Latin America and the Caribbean
NIC,2030.0,16.87,Low Income Developing Countries,Latin America and the Caribbean
NIC,Mean 10-Year GDP ($Bn),14.999,Low Income Developing Countries,Latin America and the Caribbean
NIC,GDP Growth Rate (%),0.2732075471698114,Low Income Developing Countries,Latin America and the Caribbean
NLD,2021.0,947.53,Advanced Economies,Advanced Economies
NLD,2022.0,977.47,Advanced Economies,Advanced Economies
NLD,2023.0,997.67,Advanced Economies,Advanced Economies
NLD,2024.0,1015.53,Advanced Economies,Advanced Economies
NLD,2025.0,1031.97,Advanced Economies,Advanced Economies
NLD,2026.0,1048.67,Advanced Economies,Advanced Economies
NLD,2027.0,1065.63,Advanced Economies,Advanced Economies
NLD,2028.0,1082.87,Advanced Economies,Advanced Economies
NLD,2029.0,1100.4,Advanced Economies,Advanced Economies
NLD,2030.0,1118.2,Advanced Economies,Advanced Economies
NLD,Mean 10-Year GDP ($Bn),1038.594,Advanced Economies,Advanced Economies
NLD,GDP Growth Rate (%),0.18012094603864792,Advanced Economies,Advanced Economies
NOR,2021.0,373.49,Advanced Economies,Advanced Economies
NOR,2022.0,388.69,Advanced Economies,Advanced Economies
NOR,2023.0,400.01,Advanced Economies,Advanced Economies
NOR,2024.0,407.11,Advanced Economies,Advanced Economies
NOR,2025.0,412.63,Advanced Economies,Advanced Economies
NOR,2026.0,418.23,Advanced Economies,Advanced Economies
NOR,2027.0,423.91,Advanced Economies,Advanced Economies
NOR,2028.0,429.66,Advanced Economies,Advanced Economies
NOR,2029.0,435.49,Advanced Economies,Advanced Economies
NOR,2030.0,441.4,Advanced Economies,Advanced Economies
NOR,Mean 10-Year GDP ($Bn),413.062,Advanced Economies,Advanced Economies
NOR,GDP Growth Rate (%),0.18182548394870002,Advanced Economies,Advanced Economies
NPL,2021.0,34.6,Low Income Developing Countries,Emerging and Developing Asia
NPL,2022.0,36.12,Low Income Developing Countries,Emerging and Developing Asia
NPL,2023.0,38.4,Low Income Developing Countries,Emerging and Developing Asia
NPL,2024.0,40.49,Low Income Developing Countries,Emerging and Developing Asia
NPL,2025.0,42.55,Low Income Developing Countries,Emerging and Developing Asia
NPL,2026.0,44.73,Low Income Developing Countries,Emerging and Developing Asia
NPL,2027.0,47.02,Low Income Developing Countries,Emerging and Developing Asia
NPL,2028.0,49.42,Low Income Developing Countries,Emerging and Developing Asia
NPL,2029.0,51.95,Low Income Developing Countries,Emerging and Developing Asia
NPL,2030.0,54.6,Low Income Developing Countries,Emerging and Developing Asia
NPL,Mean 10-Year GDP ($Bn),43.98800000000001,Low Income Developing Countries,Emerging and Developing Asia
NPL,GDP Growth Rate (%),0.5780346820809248,Low Income Developing Countries,Emerging and Developing Asia
NRU,2021.0,0.12,Emerging Market Economies,Emerging and Developing Asia
NRU,2022.0,0.12,Emerging Market Economies,Emerging and Developing Asia
NRU,2023.0,0.12,Emerging Market Economies,Emerging and Developing Asia
NRU,2024.0,0.12,Emerging Market Economies,Emerging and Developing Asia
NRU,2025.0,0.12,Emerging Market Economies,Emerging and Developing Asia
NRU,2026.0,0.12,Emerging Market Economies,Emerging and Developing Asia
NRU,2027.0,0.12,Emerging Market Economies,Emerging and Developing Asia
NRU,2028.0,0.12,Emerging Market Economies,Emerging and Developing Asia
NRU,2029.0,0.12,Emerging Market Economies,Emerging and Developing Asia
NRU,2030.0,0.12,Emerging Market Economies,Emerging and Developing Asia
NRU,Mean 10-Year GDP ($Bn),0.12000000000000002,Emerging Market Economies,Emerging and Developing Asia
NRU,GDP Growth Rate (%),0.0,Emerging Market Economies,Emerging and Developing Asia
NZL,2021.0,219.97,Advanced Economies,Advanced Economies
NZL,2022.0,227.3,Advanced Economies,Advanced Economies
NZL,2023.0,231.05,Advanced Economies,Advanced Economies
NZL,2024.0,235.43,Advanced Economies,Advanced Economies
NZL,2025.0,240.68,Advanced Economies,Advanced Economies
NZL,2026.0,246.52,Advanced Economies,Advanced Economies
NZL,2027.0,252.51,Advanced Economies,Advanced Economies
NZL,2028.0,258.64,Advanced Economies,Advanced Economies
NZL,2029.0,264.91,Advanced Economies,Advanced Economies
NZL,2030.0,271.34,Advanced Economies,Advanced Economies
NZL,Mean 10-Year GDP ($Bn),244.835,Advanced Economies,Advanced Economies
NZL,GDP Growth Rate (%),0.23353184525162513,Advanced Economies,Advanced Economies
OMN,2021.0,64.94,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
OMN,2022.0,66.84,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
OMN,2023.0,69.64,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
OMN,2024.0,71.65,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
OMN,2025.0,74.04,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
OMN,2026.0,75.97,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
OMN,2027.0,77.95,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
OMN,2028.0,79.98,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
OMN,2029.0,82.07,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
OMN,2030.0,84.21,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
OMN,Mean 10-Year GDP ($Bn),74.729,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
OMN,GDP Growth Rate (%),0.2967354481059439,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
PAK,2021.0,272.05,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
PAK,2022.0,282.81,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
PAK,2023.0,295.56,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
PAK,2024.0,310.38,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
PAK,2025.0,326.04,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
PAK,2026.0,342.47,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
PAK,2027.0,359.72,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
PAK,2028.0,377.84,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
PAK,2029.0,396.88,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
PAK,2030.0,416.87,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
PAK,Mean 10-Year GDP ($Bn),338.06200000000007,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
PAK,GDP Growth Rate (%),0.5323286160632236,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
PAN,2021.0,59.26,Emerging Market Economies,Latin America and the Caribbean
PAN,2022.0,62.23,Emerging Market Economies,Latin America and the Caribbean
PAN,2023.0,65.34,Emerging Market Economies,Latin America and the Caribbean
PAN,2024.0,68.61,Emerging Market Economies,Latin America and the Caribbean
PAN,2025.0,72.04,Emerging Market Economies,Latin America and the Caribbean
PAN,2026.0,75.64,Emerging Market Economies,Latin America and the Caribbean
PAN,2027.0,79.42,Emerging Market Economies,Latin America and the Caribbean
PAN,2028.0,83.39,Emerging Market Economies,Latin America and the Caribbean
PAN,2029.0,87.56,Emerging Market Economies,Latin America and the Caribbean
PAN,2030.0,91.94,Emerging Market Economies,Latin America and the Caribbean
PAN,Mean 10-Year GDP ($Bn),74.54300000000002,Emerging Market Economies,Latin America and the Caribbean
PAN,GDP Growth Rate (%),0.5514681066486669,Emerging Market Economies,Latin America and the Caribbean
PER,2021.0,226.08,Emerging Market Economies,Latin America and the Caribbean
PER,2022.0,236.4,Emerging Market Economies,Latin America and the Caribbean
PER,2023.0,247.06,Emerging Market Economies,Latin America and the Caribbean
PER,2024.0,255.1,Emerging Market Economies,Latin America and the Caribbean
PER,2025.0,263.27,Emerging Market Economies,Latin America and the Caribbean
PER,2026.0,271.61,Emerging Market Economies,Latin America and the Caribbean
PER,2027.0,280.21,Emerging Market Economies,Latin America and the Caribbean
PER,2028.0,289.08,Emerging Market Economies,Latin America and the Caribbean
PER,2029.0,298.24,Emerging Market Economies,Latin America and the Caribbean
PER,2030.0,307.68,Emerging Market Economies,Latin America and the Caribbean
PER,Mean 10-Year GDP ($Bn),267.473,Emerging Market Economies,Latin America and the Caribbean
PER,GDP Growth Rate (%),0.3609341825902335,Emerging Market Economies,Latin America and the Caribbean
PHL,2021.0,373.14,Emerging Market Economies,Emerging and Developing Asia
PHL,2022.0,396.66,Emerging Market Economies,Emerging and Developing Asia
PHL,2023.0,424.25,Emerging Market Economies,Emerging and Developing Asia
PHL,2024.0,452.84,Emerging Market Economies,Emerging and Developing Asia
PHL,2025.0,482.08,Emerging Market Economies,Emerging and Developing Asia
PHL,2026.0,513.28,Emerging Market Economies,Emerging and Developing Asia
PHL,2027.0,546.5,Emerging Market Economies,Emerging and Developing Asia
PHL,2028.0,581.86,Emerging Market Economies,Emerging and Developing Asia
PHL,2029.0,619.52,Emerging Market Economies,Emerging and Developing Asia
PHL,2030.0,659.62,Emerging Market Economies,Emerging and Developing Asia
PHL,Mean 10-Year GDP ($Bn),504.975,Emerging Market Economies,Emerging and Developing Asia
PHL,GDP Growth Rate (%),0.7677547301281021,Emerging Market Economies,Emerging and Developing Asia
PLW,2021.0,0.21,Emerging Market Economies,Emerging and Developing Asia
PLW,2022.0,0.24,Emerging Market Economies,Emerging and Developing Asia
PLW,2023.0,0.27,Emerging Market Economies,Emerging and Developing Asia
PLW,2024.0,0.28,Emerging Market Economies,Emerging and Developing Asia
PLW,2025.0,0.29,Emerging Market Economies,Emerging and Developing Asia
PLW,2026.0,0.3,Emerging Market Economies,Emerging and Developing Asia
PLW,2027.0,0.3,Emerging Market Economies,Emerging and Developing Asia
PLW,2028.0,0.31,Emerging Market Economies,Emerging and Developing Asia
PLW,2029.0,0.32,Emerging Market Economies,Emerging and Developing Asia
PLW,2030.0,0.32,Emerging Market Economies,Emerging and Developing Asia
PLW,Mean 10-Year GDP ($Bn),0.284,Emerging Market Economies,Emerging and Developing Asia
PLW,GDP Growth Rate (%),0.523809523809524,Emerging Market Economies,Emerging and Developing Asia
PNG,2021.0,23.56,Low Income Developing Countries,Emerging and Developing Asia
PNG,2022.0,24.51,Low Income Developing Countries,Emerging and Developing Asia
PNG,2023.0,25.33,Low Income Developing Countries,Emerging and Developing Asia
PNG,2024.0,26.04,Low Income Developing Countries,Emerging and Developing Asia
PNG,2025.0,26.79,Low Income Developing Countries,Emerging and Developing Asia
PNG,2026.0,27.52,Low Income Developing Countries,Emerging and Developing Asia
PNG,2027.0,28.27,Low Income Developing Countries,Emerging and Developing Asia
PNG,2028.0,29.03,Low Income Developing Countries,Emerging and Developing Asia
PNG,2029.0,29.82,Low Income Developing Countries,Emerging and Developing Asia
PNG,2030.0,30.62,Low Income Developing Countries,Emerging and Developing Asia
PNG,Mean 10-Year GDP ($Bn),27.149,Low Income Developing Countries,Emerging and Developing Asia
PNG,GDP Growth Rate (%),0.2996604414261461,Low Income Developing Countries,Emerging and Developing Asia
POL,2021.0,626.4,Emerging Market Economies,Emerging and Developing Europe
POL,2022.0,658.26,Emerging Market Economies,Emerging and Developing Europe
POL,2023.0,681.14,Emerging Market Economies,Emerging and Developing Europe
POL,2024.0,701.67,Emerging Market Economies,Emerging and Developing Europe
POL,2025.0,722.44,Emerging Market Economies,Emerging and Developing Europe
POL,2026.0,743.27,Emerging Market Economies,Emerging and Developing Europe
POL,2027.0,764.71,Emerging Market Economies,Emerging and Developing Europe
POL,2028.0,786.76,Emerging Market Economies,Emerging and Developing Europe
POL,2029.0,809.45,Emerging Market Economies,Emerging and Developing Europe
POL,2030.0,832.8,Emerging Market Economies,Emerging and Developing Europe
POL,Mean 10-Year GDP ($Bn),732.6900000000002,Emerging Market Economies,Emerging and Developing Europe
POL,GDP Growth Rate (%),0.3295019157088122,Emerging Market Economies,Emerging and Developing Europe
PRI,2021.0,102.52,Advanced Economies,Advanced Economies
PRI,2022.0,102.21,Advanced Economies,Advanced Economies
PRI,2023.0,101.9,Advanced Economies,Advanced Economies
PRI,2024.0,101.6,Advanced Economies,Advanced Economies
PRI,2025.0,101.29,Advanced Economies,Advanced Economies
PRI,2026.0,100.89,Advanced Economies,Advanced Economies
PRI,2027.0,100.49,Advanced Economies,Advanced Economies
PRI,2028.0,100.08,Advanced Economies,Advanced Economies
PRI,2029.0,99.68,Advanced Economies,Advanced Economies
PRI,2030.0,99.28,Advanced Economies,Advanced Economies
PRI,Mean 10-Year GDP ($Bn),100.994,Advanced Economies,Advanced Economies
PRI,GDP Growth Rate (%),-0.03160358954350366,Advanced Economies,Advanced Economies
PRT,2021.0,238.5,Advanced Economies,Advanced Economies
PRT,2022.0,250.66,Advanced Economies,Advanced Economies
PRT,2023.0,256.93,Advanced Economies,Advanced Economies
PRT,2024.0,262.58,Advanced Economies,Advanced Economies
PRT,2025.0,267.83,Advanced Economies,Advanced Economies
PRT,2026.0,272.65,Advanced Economies,Advanced Economies
PRT,2027.0,277.56,Advanced Economies,Advanced Economies
PRT,2028.0,282.56,Advanced Economies,Advanced Economies
PRT,2029.0,287.64,Advanced Economies,Advanced Economies
PRT,2030.0,292.82,Advanced Economies,Advanced Economies
PRT,Mean 10-Year GDP ($Bn),268.97299999999996,Advanced Economies,Advanced Economies
PRT,GDP Growth Rate (%),0.22775681341719076,Advanced Economies,Advanced Economies
PRY,2021.0,37.28,Emerging Market Economies,Latin America and the Caribbean
PRY,2022.0,38.69,Emerging Market Economies,Latin America and the Caribbean
PRY,2023.0,40.24,Emerging Market Economies,Latin America and the Caribbean
PRY,2024.0,41.65,Emerging Market Economies,Latin America and the Caribbean
PRY,2025.0,43.11,Emerging Market Economies,Latin America and the Caribbean
PRY,2026.0,44.61,Emerging Market Economies,Latin America and the Caribbean
PRY,2027.0,46.18,Emerging Market Economies,Latin America and the Caribbean
PRY,2028.0,47.79,Emerging Market Economies,Latin America and the Caribbean
PRY,2029.0,49.46,Emerging Market Economies,Latin America and the Caribbean
PRY,2030.0,51.2,Emerging Market Economies,Latin America and the Caribbean
PRY,Mean 10-Year GDP ($Bn),44.02100000000001,Emerging Market Economies,Latin America and the Caribbean
PRY,GDP Growth Rate (%),0.3733905579399142,Emerging Market Economies,Latin America and the Caribbean
QAT,2021.0,148.28,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
QAT,2022.0,154.15,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
QAT,2023.0,158.21,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
QAT,2024.0,164.39,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
QAT,2025.0,171.11,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
QAT,2026.0,178.31,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
QAT,2027.0,185.8,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
QAT,2028.0,193.62,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
QAT,2029.0,201.76,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
QAT,2030.0,210.24,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
QAT,Mean 10-Year GDP ($Bn),176.587,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
QAT,GDP Growth Rate (%),0.41785810628540604,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
ROU,2021.0,266.13,Emerging Market Economies,Emerging and Developing Europe
ROU,2022.0,278.98,Emerging Market Economies,Emerging and Developing Europe
ROU,2023.0,289.66,Emerging Market Economies,Emerging and Developing Europe
ROU,2024.0,300.61,Emerging Market Economies,Emerging and Developing Europe
ROU,2025.0,311.32,Emerging Market Economies,Emerging and Developing Europe
ROU,2026.0,322.24,Emerging Market Economies,Emerging and Developing Europe
ROU,2027.0,333.55,Emerging Market Economies,Emerging and Developing Europe
ROU,2028.0,345.26,Emerging Market Economies,Emerging and Developing Europe
ROU,2029.0,357.38,Emerging Market Economies,Emerging and Developing Europe
ROU,2030.0,369.92,Emerging Market Economies,Emerging and Developing Europe
ROU,Mean 10-Year GDP ($Bn),317.505,Emerging Market Economies,Emerging and Developing Europe
ROU,GDP Growth Rate (%),0.3899973697065345,Emerging Market Economies,Emerging and Developing Europe
RUS,2021.0,1547.91,Emerging Market Economies,Emerging and Developing Europe
RUS,2022.0,1593.53,Emerging Market Economies,Emerging and Developing Europe
RUS,2023.0,1625.4,Emerging Market Economies,Emerging and Developing Europe
RUS,2024.0,1654.66,Emerging Market Economies,Emerging and Developing Europe
RUS,2025.0,1682.79,Emerging Market Economies,Emerging and Developing Europe
RUS,2026.0,1709.71,Emerging Market Economies,Emerging and Developing Europe
RUS,2027.0,1737.07,Emerging Market Economies,Emerging and Developing Europe
RUS,2028.0,1764.86,Emerging Market Economies,Emerging and Developing Europe
RUS,2029.0,1793.1,Emerging Market Economies,Emerging and Developing Europe
RUS,2030.0,1821.79,Emerging Market Economies,Emerging and Developing Europe
RUS,Mean 10-Year GDP ($Bn),1693.082,Emerging Market Economies,Emerging and Developing Europe
RUS,GDP Growth Rate (%),0.17693535153852605,Emerging Market Economies,Emerging and Developing Europe
RWA,2021.0,10.86,Low Income Developing Countries,Sub-Sahara Africa
RWA,2022.0,11.62,Low Income Developing Countries,Sub-Sahara Africa
RWA,2023.0,12.56,Low Income Developing Countries,Sub-Sahara Africa
RWA,2024.0,13.5,Low Income Developing Countries,Sub-Sahara Africa
RWA,2025.0,14.51,Low Income Developing Countries,Sub-Sahara Africa
RWA,2026.0,15.39,Low Income Developing Countries,Sub-Sahara Africa
RWA,2027.0,16.33,Low Income Developing Countries,Sub-Sahara Africa
RWA,2028.0,17.32,Low Income Developing Countries,Sub-Sahara Africa
RWA,2029.0,18.37,Low Income Developing Countries,Sub-Sahara Africa
RWA,2030.0,19.48,Low Income Developing Countries,Sub-Sahara Africa
RWA,Mean 10-Year GDP ($Bn),14.994,Low Income Developing Countries,Sub-Sahara Africa
RWA,GDP Growth Rate (%),0.7937384898710866,Low Income Developing Countries,Sub-Sahara Africa
SAU,2021.0,719.97,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
SAU,2022.0,754.74,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
SAU,2023.0,775.71,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
SAU,2024.0,797.52,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
SAU,2025.0,819.56,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
SAU,2026.0,842.57,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
SAU,2027.0,866.22,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
SAU,2028.0,890.53,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
SAU,2029.0,915.53,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
SAU,2030.0,941.23,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
SAU,Mean 10-Year GDP ($Bn),832.358,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
SAU,GDP Growth Rate (%),0.3073183604872425,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
SDN,2021.0,34.71,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
SDN,2022.0,35.92,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
SDN,2023.0,37.72,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
SDN,2024.0,40.17,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
SDN,2025.0,42.9,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
SDN,2026.0,45.69,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
SDN,2027.0,48.66,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
SDN,2028.0,51.82,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
SDN,2029.0,55.19,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
SDN,2030.0,58.78,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
SDN,Mean 10-Year GDP ($Bn),45.15599999999999,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
SDN,GDP Growth Rate (%),0.6934600979544799,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
SEN,2021.0,25.85,Low Income Developing Countries,Sub-Sahara Africa
SEN,2022.0,27.28,Low Income Developing Countries,Sub-Sahara Africa
SEN,2023.0,30.22,Low Income Developing Countries,Sub-Sahara Africa
SEN,2024.0,32.08,Low Income Developing Countries,Sub-Sahara Africa
SEN,2025.0,33.81,Low Income Developing Countries,Sub-Sahara Africa
SEN,2026.0,35.61,Low Income Developing Countries,Sub-Sahara Africa
SEN,2027.0,37.52,Low Income Developing Countries,Sub-Sahara Africa
SEN,2028.0,39.53,Low Income Developing Countries,Sub-Sahara Africa
SEN,2029.0,41.64,Low Income Developing Countries,Sub-Sahara Africa
SEN,2030.0,43.87,Low Income Developing Countries,Sub-Sahara Africa
SEN,Mean 10-Year GDP ($Bn),34.741,Low Income Developing Countries,Sub-Sahara Africa
SEN,GDP Growth Rate (%),0.6970986460348161,Low Income Developing Countries,Sub-Sahara Africa
SGP,2021.0,360.48,Advanced Economies,Advanced Economies
SGP,2022.0,372.09,Advanced Economies,Advanced Economies
SGP,2023.0,382.24,Advanced Economies,Advanced Economies
SGP,2024.0,392.35,Advanced Economies,Advanced Economies
SGP,2025.0,402.1,Advanced Economies,Advanced Economies
SGP,2026.0,412.25,Advanced Economies,Advanced Economies
SGP,2027.0,422.65,Advanced Economies,Advanced Economies
SGP,2028.0,433.31,Advanced Economies,Advanced Economies
SGP,2029.0,444.25,Advanced Economies,Advanced Economies
SGP,2030.0,455.45,Advanced Economies,Advanced Economies
SGP,Mean 10-Year GDP ($Bn),407.7169999999999,Advanced Economies,Advanced Economies
SGP,GDP Growth Rate (%),0.2634542831779848,Advanced Economies,Advanced Economies
SLB,2021.0,1.58,Low Income Developing Countries,Emerging and Developing Asia
SLB,2022.0,1.65,Low Income Developing Countries,Emerging and Developing Asia
SLB,2023.0,1.72,Low Income Developing Countries,Emerging and Developing Asia
SLB,2024.0,1.78,Low Income Developing Countries,Emerging and Developing Asia
SLB,2025.0,1.84,Low Income Developing Countries,Emerging and Developing Asia
SLB,2026.0,1.89,Low Income Developing Countries,Emerging and Developing Asia
SLB,2027.0,1.94,Low Income Developing Countries,Emerging and Developing Asia
SLB,2028.0,2.0,Low Income Developing Countries,Emerging and Developing Asia
